enrollment_id,employee_id,plan_id,plan_name,plan_code,plan_category,accrual_frequency,effective_start,effective_end,enrolled_by,enrollment_date,enrollment_status,annual_entitlement,carryover_allowed,max_carryover_days
ENRDG0COOWW,EMP00429,PLN7023,Sick Leave,SL-PLAN-02,Paid,Per-Incident,2023-07-12,2024-07-11,EMP00016,2023-07-12,Active,20,No,5.0
ENRS4YZ1BNM,EMP00429,PLN6689,Bereavement Leave,BL-PLAN-08,Paid,Per-Incident,2022-06-06,2024-06-05,EMP00029,2022-06-06,Active,15,Yes,5.0
ENRYIJ17F9T,EMP00430,PLN1731,Annual Leave,AL-PLAN-01,Unpaid,Monthly,2023-08-22,2024-08-21,EMP00046,2023-08-22,Inactive,12,Yes,
ENR5BGQF0WS,EMP00430,PLN5304,Casual Leave,CL-PLAN-03,Unpaid,Per-Incident,2023-01-10,2024-01-10,EMP00014,2023-01-10,Inactive,21,Yes,15.0
ENRCEEMUQWS,EMP00430,PLN8892,Unpaid Leave,UL-PLAN-07,Paid,One-Time,2022-06-15,2025-06-14,EMP00019,2022-06-15,Inactive,25,No,15.0
ENR9HOUI9KN,EMP00431,PLN1717,Bereavement Leave,BL-PLAN-08,Unpaid,Annual,2021-12-09,2022-12-09,EMP00024,2021-12-09,Pending,12,No,5.0
ENRUDOBDXBJ,EMP00431,PLN7995,Annual Leave,AL-PLAN-01,Unpaid,One-Time,2022-03-22,2024-03-21,EMP00017,2022-03-22,Inactive,21,Yes,10.0
ENRAUSF41C1,EMP00431,PLN3036,Compensatory Off,CO-PLAN-06,Unpaid,One-Time,2020-12-25,2022-12-25,EMP00015,2020-12-25,Active,20,No,
ENRLFGIWP6I,EMP00432,PLN3476,Bereavement Leave,BL-PLAN-08,Statutory,Per-Incident,2022-03-21,2025-03-20,EMP00023,2022-03-21,Terminated,12,Yes,10.0
ENR0B6LUIUI,EMP00432,PLN2128,Paternity Leave,PL-PLAN-05,Statutory,Monthly,2022-01-01,2024-01-01,EMP00041,2022-01-01,Active,20,Yes,5.0
ENROU5S0U2B,EMP00433,,Paternity Leave,PL-PLAN-05,Paid,Monthly,NOT-A-DATE,2023-07-12,EMP00028,2023-08-11,Terminated,25,No,5.0
ENR7VJWRYG0,EMP00433,,Compensatory Off,CO-PLAN-06,Statutory,Per-Incident,NOT-A-DATE,2022-12-31,EMP00020,2023-01-30,Terminated,18,Yes,
ENR3YWSCDWR,EMP00434,PLN1466,Unpaid Leave,UL-PLAN-07,Unpaid,Per-Incident,2020-04-02,2021-04-02,EMP00029,2020-04-02,Active,25,No,10.0
ENRMCX53FDA,EMP00434,PLN5550,Paternity Leave,PL-PLAN-05,Statutory,One-Time,2020-05-25,2021-05-25,EMP00045,2020-05-25,Inactive,15,No,15.0
ENRHG66M6PS,EMP00435,PLN9000,Maternity Leave,ML-PLAN-04,Paid,Annual,2022-10-09,2025-10-08,EMP00030,2022-10-09,Pending,15,Yes,
ENR1SLISLEX,EMP00435,PLN4334,Unpaid Leave,UL-PLAN-07,Unpaid,Annual,2023-12-19,2024-12-18,EMP00009,2023-12-19,Inactive,12,Yes,15.0
ENRYIH6OR35,EMP00435,PLN8975,Compensatory Off,CO-PLAN-06,Paid,One-Time,2021-01-02,2022-01-02,EMP00039,2021-01-02,Pending,21,Yes,5.0
ENRPLEZZASR,EMP00435,PLN9868,Sick Leave,SL-PLAN-02,Unpaid,Annual,2021-07-23,2023-07-23,EMP00040,2021-07-23,Pending,15,No,0.0
ENR6OU24JDQ,EMP00436,PLN3327,Sick Leave,SL-PLAN-02,Paid,Monthly,2021-06-03,2023-06-03,EMP00029,2021-06-03,Inactive,12,Yes,15.0
ENRVMR7X1NO,EMP00436,PLN8476,Unpaid Leave,UL-PLAN-07,Unpaid,One-Time,2021-12-13,2024-12-12,EMP00012,2021-12-13,Active,21,Yes,
ENRYF64VY62,EMP00437,PLN7891,Compensatory Off,CO-PLAN-06,Unpaid,One-Time,2020-11-25,2021-11-25,EMP00031,2020-11-25,Terminated,18,Yes,0.0
ENR01DVAXFX,EMP00437,PLN4089,Annual Leave,AL-PLAN-01,Paid,Annual,2020-07-20,2023-07-20,EMP00031,2020-07-20,Pending,10,No,10.0
ENRTEUALCTV,EMP00437,PLN9949,Maternity Leave,ML-PLAN-04,Unpaid,Annual,2020-06-25,2021-06-25,EMP00048,2020-06-25,Active,12,Yes,10.0
ENRQ0YQQLMQ,EMP00437,PLN5410,Paternity Leave,PL-PLAN-05,Paid,Annual,2020-09-29,2023-09-29,EMP00036,2020-09-29,Terminated,12,Yes,5.0
ENR4BHRJYJ0,EMP00438,PLN8779,Maternity Leave,ML-PLAN-04,Unpaid,Per-Incident,2021-06-11,2023-06-11,EMP00024,2021-06-11,Terminated,30,Yes,0.0
ENRRNKYLHCS,EMP00438,PLN6941,Annual Leave,AL-PLAN-01,Statutory,Annual,2021-04-12,2022-04-12,EMP00013,2021-04-12,Inactive,20,Yes,5.0
ENRUKB61W9Y,EMP00438,PLN4826,Bereavement Leave,BL-PLAN-08,Statutory,Per-Incident,2022-06-02,2023-06-02,EMP00032,2022-06-02,Pending,21,Yes,10.0
ENRQ4G695IG,EMP00439,PLN5173,Annual Leave,AL-PLAN-01,Unpaid,One-Time,2021-02-15,2024-02-15,EMP00045,2021-02-15,Pending,10,Yes,
ENRHX418DQK,EMP00439,PLN8312,Unpaid Leave,UL-PLAN-07,Statutory,Monthly,2021-10-29,2024-10-28,EMP00038,2021-10-29,Terminated,10,Yes,
ENRIMXP0Z2C,EMP00439,PLN7463,Casual Leave,CL-PLAN-03,Paid,One-Time,2023-08-20,2026-08-19,EMP00004,2023-08-20,Pending,30,Yes,
ENRDA1S0VQQ,EMP00440,PLN9434,Annual Leave,AL-PLAN-01,Statutory,Monthly,2020-09-08,2021-09-08,EMP00035,2020-09-08,Terminated,30,Yes,
ENRH6Y1011G,EMP00440,PLN5882,Compensatory Off,CO-PLAN-06,Unpaid,Annual,2022-04-11,2024-04-10,EMP00024,2022-04-11,Terminated,21,Yes,0.0
ENRK4CGSHVM,EMP00440,PLN7473,Maternity Leave,ML-PLAN-04,Unpaid,Annual,2020-06-24,2022-06-24,EMP00007,2020-06-24,Terminated,30,No,
ENR2P0371AS,EMP00440,PLN4180,Bereavement Leave,BL-PLAN-08,Statutory,Monthly,2021-08-18,2023-08-18,EMP00047,2021-08-18,Inactive,21,Yes,15.0
ENRQN33G46S,EMP00441,,Annual Leave,INVALID_PLAN_XXX,Unpaid,Monthly,2021-01-09,2024-01-09,EMP00016,2035-01-01,Terminated,18,Yes,
ENRR7FVV6G8,EMP00441,,Paternity Leave,INVALID_PLAN_XXX,Unpaid,Per-Incident,2022-10-09,2023-10-09,EMP00050,2035-01-01,Active,30,Yes,5.0
ENRZS92NNVX,EMP00441,,Compensatory Off,INVALID_PLAN_XXX,Unpaid,Per-Incident,2021-05-16,2024-05-15,EMP00037,2035-01-01,Inactive,10,Yes,5.0
ENRULA93I88,EMP00442,PLN3326,Compensatory Off,CO-PLAN-06,Statutory,One-Time,2020-06-26,2023-06-26,EMP00009,2020-06-26,Pending,10,Yes,0.0
ENR6UHGGHBY,EMP00442,PLN6276,Annual Leave,AL-PLAN-01,Statutory,Monthly,2022-09-24,2025-09-23,EMP00009,2022-09-24,Active,15,Yes,15.0
ENRCP8OHGF8,EMP00443,PLN9858,Compensatory Off,CO-PLAN-06,Unpaid,Per-Incident,2021-01-21,2023-01-21,EMP00020,2021-01-21,Pending,15,Yes,5.0
ENRXS7JTNTV,EMP00443,PLN4191,Maternity Leave,ML-PLAN-04,Statutory,One-Time,2021-05-24,2023-05-24,EMP00043,2021-05-24,Inactive,10,Yes,0.0
ENR0VPKEKRC,EMP00443,PLN7315,Casual Leave,CL-PLAN-03,Unpaid,One-Time,2023-01-23,2024-01-23,EMP00050,2023-01-23,Active,20,Yes,10.0
ENREPPF201Q,EMP00443,PLN9596,Unpaid Leave,UL-PLAN-07,Statutory,One-Time,2022-08-04,2023-08-04,EMP00045,2022-08-04,Terminated,12,Yes,5.0
ENRXD7GSH6F,EMP00444,PLN3771,Annual Leave,AL-PLAN-01,Paid,Per-Incident,2022-02-15,2024-02-15,EMP00028,2022-02-15,Terminated,21,No,15.0
ENRAW0O7AWQ,EMP00444,PLN5231,Bereavement Leave,BL-PLAN-08,Statutory,Per-Incident,2021-09-12,2022-09-12,EMP00011,2021-09-12,Terminated,10,Yes,10.0
ENRTPA0SHTC,EMP00444,PLN1109,Paternity Leave,PL-PLAN-05,Paid,Monthly,2020-03-13,2022-03-13,EMP00037,2020-03-13,Inactive,21,Yes,0.0
ENREVLXC0LB,EMP00444,PLN8525,Compensatory Off,CO-PLAN-06,Unpaid,Monthly,2021-05-08,2022-05-08,EMP00017,2021-05-08,Inactive,21,No,5.0
ENRLICY1VXJ,EMP00445,PLN1696,Unpaid Leave,UL-PLAN-07,Unpaid,One-Time,NOT-A-DATE,2024-10-14,EMP00039,2023-10-15,Pending,10,Yes,0.0
ENRPIW23IKW,EMP00445,PLN8628,Bereavement Leave,BL-PLAN-08,Unpaid,One-Time,NOT-A-DATE,2023-05-12,EMP00013,2021-05-12,Inactive,12,Yes,10.0
ENRRDAFIS27,EMP00445,PLN6450,Maternity Leave,ML-PLAN-04,Paid,Per-Incident,NOT-A-DATE,2022-05-02,EMP00008,2021-05-02,Active,25,Yes,
ENROM8630LI,EMP00446,PLN7594,Maternity Leave,ML-PLAN-04,Unpaid,Monthly,2020-09-18,2023-09-18,EMP00024,2020-09-18,Active,30,Yes,15.0
ENR1ZIMJMP8,EMP00446,PLN9233,Bereavement Leave,BL-PLAN-08,Unpaid,Per-Incident,2022-12-01,2025-11-30,EMP00045,2022-12-01,Pending,20,Yes,5.0
ENRGK30DVOY,EMP00447,PLN6133,Bereavement Leave,BL-PLAN-08,Unpaid,One-Time,2021-04-12,2023-04-12,EMP00030,2021-04-12,Inactive,12,No,0.0
ENR5VZ9GGC9,EMP00447,PLN6688,Compensatory Off,CO-PLAN-06,Statutory,Monthly,2021-08-23,2023-08-23,EMP00043,2021-08-23,Inactive,15,No,10.0
ENR5QU4MH65,EMP00448,PLN9111,Paternity Leave,PL-PLAN-05,Statutory,Per-Incident,2020-09-15,2021-09-15,EMP00039,2020-09-15,Inactive,15,Yes,15.0
ENRCDV7LABZ,EMP00448,PLN9161,Maternity Leave,ML-PLAN-04,Paid,Monthly,2022-09-05,2025-09-04,EMP00013,2022-09-05,Pending,21,Yes,15.0
ENR9072ITUY,EMP00449,,Annual Leave,AL-PLAN-01,Statutory,Per-Incident,2022-04-26,2025-04-25,EMP00027,2022-04-26,Terminated,25,Yes,10.0
ENR2XX7QJ4X,EMP00449,,Paternity Leave,PL-PLAN-05,Paid,One-Time,2020-02-01,2022-01-31,EMP00018,2020-02-01,Pending,25,Yes,15.0
ENR2Y0Q591D,EMP00449,,Sick Leave,SL-PLAN-02,Unpaid,Monthly,2023-09-03,2025-09-02,EMP00034,2023-09-03,Terminated,25,Yes,0.0
ENR26S30M24,EMP00450,PLN8338,Paternity Leave,PL-PLAN-05,Statutory,Annual,2021-06-15,2023-06-15,EMP00043,2021-06-15,Inactive,18,Yes,0.0
ENRIBDATFH8,EMP00450,PLN5653,Sick Leave,SL-PLAN-02,Paid,Per-Incident,2023-03-09,2026-03-08,EMP00008,2023-03-09,Inactive,10,Yes,5.0
ENRDD3EGK6Q,EMP00451,PLN7716,Paternity Leave,PL-PLAN-05,Paid,Annual,2021-03-17,2021-02-15,EMP00001,2021-03-17,Pending,-5,Yes,
ENR6OC3LXEY,EMP00451,PLN8838,Casual Leave,CL-PLAN-03,Statutory,One-Time,2023-07-19,2023-06-19,EMP00033,2023-07-19,Terminated,-5,Yes,15.0
ENRC2BHCJOK,EMP00452,PLN8849,Casual Leave,CL-PLAN-03,Paid,One-Time,2021-11-06,2022-11-06,EMP00033,2021-11-06,Active,21,No,5.0
ENR2TKBL6VW,EMP00452,PLN3694,Maternity Leave,ML-PLAN-04,Paid,Monthly,2022-10-07,2024-10-06,EMP00003,2022-10-07,Pending,21,No,5.0
ENR1EV78VTJ,EMP00452,PLN8478,Bereavement Leave,BL-PLAN-08,Paid,One-Time,2023-01-04,2024-01-04,EMP00020,2023-01-04,Inactive,30,Yes,
ENR11KCTN0P,EMP00452,PLN5124,Sick Leave,SL-PLAN-02,Unpaid,Monthly,2022-11-23,2024-11-22,EMP00005,2022-11-23,Active,30,No,10.0
ENRLO9GGTYW,EMP00453,PLN6650,Annual Leave,AL-PLAN-01,Statutory,Annual,2022-07-13,2024-07-12,EMP00004,2022-07-13,Inactive,21,Yes,0.0
ENRNBJGN63T,EMP00453,PLN6324,Sick Leave,SL-PLAN-02,Statutory,One-Time,2021-11-05,2023-11-05,EMP00030,2021-11-05,Terminated,10,Yes,15.0
ENRNS7JO2G6,EMP00453,PLN8955,Bereavement Leave,BL-PLAN-08,Unpaid,Annual,2022-03-15,2025-03-14,EMP00003,2022-03-15,Active,21,No,5.0
ENR1JHW59V4,EMP00454,PLN9208,Sick Leave,SL-PLAN-02,Statutory,Annual,2020-08-06,2023-08-06,EMP00018,2020-08-06,Terminated,18,Yes,5.0
ENR97DBPXD3,EMP00454,PLN1831,Annual Leave,AL-PLAN-01,Paid,Per-Incident,2023-09-17,2025-09-16,EMP00006,2023-09-17,Terminated,20,Yes,0.0
ENR0MG4KUB6,EMP00454,PLN8502,Bereavement Leave,BL-PLAN-08,Unpaid,Monthly,2023-08-26,2026-08-25,EMP00005,2023-08-26,Terminated,25,Yes,
ENRSXF4INXP,EMP00454,PLN2683,Paternity Leave,PL-PLAN-05,Unpaid,One-Time,2022-06-12,2023-06-12,EMP00033,2022-06-12,Pending,15,Yes,10.0
ENRHDW0866J,EMP00455,PLN2667,Casual Leave,CL-PLAN-03,Unpaid,Annual,2022-02-02,2024-02-02,EMP00015,2022-02-02,Pending,10,Yes,
ENRMAHFA2A8,EMP00455,PLN9857,Bereavement Leave,BL-PLAN-08,Paid,Monthly,2021-11-16,2023-11-16,EMP00015,2021-11-16,Terminated,15,Yes,10.0
ENROYF0N0R2,EMP00455,PLN6899,Sick Leave,SL-PLAN-02,Statutory,Monthly,2022-07-03,2024-07-02,EMP00008,2022-07-03,Inactive,15,Yes,10.0
ENR7E5LLJPS,EMP00455,PLN3772,Maternity Leave,ML-PLAN-04,Statutory,Monthly,2020-05-04,2023-05-04,EMP00040,2020-05-04,Pending,12,Yes,0.0
ENRLF2INJI9,,PLN2486,Casual Leave,CL-PLAN-03,Unpaid,Per-Incident,2023-05-02,2024-05-01,EMP00007,2023-05-02,Inactive,10,Yes,5.0
ENRN3LZOV6G,,PLN3560,Bereavement Leave,BL-PLAN-08,Paid,Per-Incident,2020-12-04,2021-12-04,EMP00014,2020-12-04,Pending,20,Yes,15.0
ENRJTUYSXH5,,PLN2396,Compensatory Off,CO-PLAN-06,Statutory,Per-Incident,2022-02-08,2025-02-07,EMP00030,2022-02-08,Terminated,12,Yes,10.0
ENRELI3P4D6,,PLN4626,Paternity Leave,PL-PLAN-05,Statutory,Annual,2021-10-24,2024-10-23,EMP00048,2021-10-24,Inactive,21,No,10.0
ENR19VMG19J,EMP00457,,Compensatory Off,CO-PLAN-06,Unpaid,Annual,NOT-A-DATE,2024-11-24,EMP00017,2022-11-25,Terminated,10,No,5.0
ENR9L7UZY40,EMP00457,,Maternity Leave,ML-PLAN-04,Paid,Per-Incident,NOT-A-DATE,2024-08-27,EMP00002,2022-08-28,Terminated,18,Yes,0.0
ENRV8E5LQOO,EMP00457,,Annual Leave,AL-PLAN-01,Unpaid,Per-Incident,NOT-A-DATE,2024-04-15,EMP00042,2022-04-16,Terminated,10,Yes,15.0
ENRWANZJXU5,EMP00458,PLN3700,Annual Leave,AL-PLAN-01,Paid,Per-Incident,2021-08-24,2024-08-23,EMP00042,2021-08-24,Terminated,20,No,10.0
ENR9R4LL6PK,EMP00458,PLN3440,Compensatory Off,CO-PLAN-06,Unpaid,One-Time,2023-02-10,2025-02-09,EMP00039,2023-02-10,Active,20,Yes,10.0
ENR9ATV25AZ,EMP00458,PLN3902,Maternity Leave,ML-PLAN-04,Unpaid,Monthly,2020-06-04,2022-06-04,EMP00006,2020-06-04,Terminated,20,No,5.0
ENRXK7N3Z0O,EMP00458,PLN1300,Unpaid Leave,UL-PLAN-07,Unpaid,Annual,2023-12-13,2026-12-12,EMP00012,2023-12-13,Active,12,No,5.0
ENRRF5TB0YM,EMP00459,PLN8144,Maternity Leave,ML-PLAN-04,Paid,Monthly,2023-07-17,2024-07-16,EMP00036,2023-07-17,Pending,10,Yes,5.0
ENRPGR175IQ,EMP00459,PLN1835,Annual Leave,AL-PLAN-01,Statutory,Annual,2023-03-15,2025-03-14,EMP00015,2023-03-15,Terminated,12,No,0.0
ENRIJXI50PZ,EMP00459,PLN6617,Unpaid Leave,UL-PLAN-07,Unpaid,Annual,2020-06-23,2021-06-23,EMP00019,2020-06-23,Active,20,Yes,10.0
ENR1UMNLJ5O,EMP00459,PLN7091,Bereavement Leave,BL-PLAN-08,Paid,Annual,2020-04-15,2023-04-15,EMP00013,2020-04-15,Pending,18,Yes,5.0
ENRRVMKUYU0,EMP00460,PLN5918,Annual Leave,AL-PLAN-01,Unpaid,Per-Incident,2023-09-27,2025-09-26,EMP00039,2023-09-27,Pending,18,No,15.0
ENRTX95JQ3O,EMP00460,PLN8890,Unpaid Leave,UL-PLAN-07,Paid,Monthly,2023-03-20,2025-03-19,EMP00032,2023-03-20,Pending,25,No,
ENRRJPYTKVW,EMP00461,PLN8075,Sick Leave,SL-PLAN-02,Paid,One-Time,2022-01-29,2024-01-29,EMP00026,2022-01-29,Inactive,18,Yes,0.0
ENR0IGXKQP4,EMP00461,PLN6200,Bereavement Leave,BL-PLAN-08,Statutory,Per-Incident,2022-01-03,2025-01-02,EMP00050,2022-01-03,Active,10,No,15.0
ENRQNF2U1UG,EMP00461,PLN5595,Casual Leave,CL-PLAN-03,Statutory,Monthly,2023-12-27,2025-12-26,EMP00019,2023-12-27,Inactive,30,Yes,
ENRHG4UZXFP,EMP00461,PLN9650,Compensatory Off,CO-PLAN-06,Unpaid,Annual,2020-11-09,2021-11-09,EMP00005,2020-11-09,Pending,18,No,5.0
ENROYLHJUY4,EMP00462,PLN2301,Sick Leave,SL-PLAN-02,Paid,Annual,2023-03-19,2024-03-18,EMP00016,2023-03-19,Active,20,No,10.0
ENRBFBAMTNL,EMP00462,PLN7244,Annual Leave,AL-PLAN-01,Paid,Per-Incident,2023-08-15,2024-08-14,EMP00008,2023-08-15,Active,21,Yes,15.0
ENRCMZPCGP0,EMP00462,PLN4200,Maternity Leave,ML-PLAN-04,Paid,One-Time,2020-08-11,2021-08-11,EMP00047,2020-08-11,Inactive,15,Yes,5.0
ENRTERBVJ1I,EMP00463,PLN4777,Bereavement Leave,INVALID_PLAN_XXX,Unpaid,Annual,2021-07-07,2022-07-07,EMP00010,2021-07-07,Pending,20,Yes,0.0
ENRHO8ZZ0GC,EMP00463,PLN6972,Annual Leave,INVALID_PLAN_XXX,Unpaid,One-Time,2023-08-17,2024-08-16,EMP00014,2023-08-17,Pending,10,No,5.0
ENRJ0PR5WE7,EMP00463,PLN6487,Paternity Leave,INVALID_PLAN_XXX,Unpaid,Monthly,2021-06-06,2022-06-06,EMP00027,2021-06-06,Terminated,20,Yes,0.0
ENR9FGT6F7U,EMP00463,PLN4021,Maternity Leave,INVALID_PLAN_XXX,Statutory,Monthly,2021-01-15,2023-01-15,EMP00013,2021-01-15,Active,12,No,0.0
ENR6IYUS4RV,EMP00464,PLN6582,Compensatory Off,CO-PLAN-06,Paid,One-Time,2023-09-28,2025-09-27,EMP00029,2023-09-28,Pending,30,No,15.0
ENR0SP6WJD0,EMP00464,PLN8319,Unpaid Leave,UL-PLAN-07,Statutory,Monthly,2021-05-13,2024-05-12,EMP00015,2021-05-13,Inactive,20,Yes,10.0
ENRAIIJ5E3X,EMP00464,PLN3642,Paternity Leave,PL-PLAN-05,Unpaid,One-Time,2022-04-09,2025-04-08,EMP00046,2022-04-09,Active,15,No,
ENR6X5IKDFL,EMP00465,,Compensatory Off,CO-PLAN-06,Unpaid,Monthly,2020-04-24,2022-04-24,EMP00042,2020-04-24,Pending,25,Yes,5.0
ENRD6NJTA0S,EMP00465,,Sick Leave,SL-PLAN-02,Paid,Monthly,2022-08-07,2025-08-06,EMP00050,2022-08-07,Inactive,20,Yes,10.0
ENRDI60YVEO,EMP00465,,Annual Leave,AL-PLAN-01,Paid,Monthly,2021-03-14,2023-03-14,EMP00001,2021-03-14,Terminated,15,Yes,10.0
ENRMJDHE3QH,EMP00466,PLN9906,Compensatory Off,CO-PLAN-06,Paid,Monthly,2022-08-20,2023-08-20,EMP00021,2022-08-20,Pending,15,Yes,15.0
ENROIXAM4AA,EMP00466,PLN7766,Paternity Leave,PL-PLAN-05,Unpaid,Annual,2022-08-16,2024-08-15,EMP00050,2022-08-16,Terminated,25,Yes,
ENR05OH2U2H,EMP00467,PLN1092,Maternity Leave,ML-PLAN-04,Unpaid,Annual,2021-02-18,2024-02-18,EMP00016,2021-02-18,Terminated,30,No,15.0
ENR2FEZ4ZCE,EMP00467,PLN1651,Bereavement Leave,BL-PLAN-08,Statutory,Monthly,2022-04-22,2023-04-22,EMP00039,2022-04-22,Terminated,30,Yes,15.0
ENR86HZFLNM,EMP00467,PLN9547,Sick Leave,SL-PLAN-02,Statutory,Annual,2022-10-25,2024-10-24,EMP00015,2022-10-25,Active,18,Yes,15.0
ENRLBZKV660,EMP00467,PLN2591,Annual Leave,AL-PLAN-01,Paid,One-Time,2022-10-21,2025-10-20,EMP00009,2022-10-21,Pending,25,Yes,10.0
ENR03EPHZ66,EMP00468,PLN1416,Bereavement Leave,BL-PLAN-08,Statutory,One-Time,2022-06-12,2025-06-11,EMP00026,2022-06-12,Terminated,18,Yes,10.0
ENRKLZ43LQC,EMP00468,PLN8128,Paternity Leave,PL-PLAN-05,Unpaid,One-Time,2021-11-04,2024-11-03,EMP00039,2021-11-04,Active,20,Yes,10.0
ENRA12WMC9S,EMP00468,PLN5224,Compensatory Off,CO-PLAN-06,Unpaid,Monthly,2023-10-18,2024-10-17,EMP00018,2023-10-18,Terminated,10,No,5.0
ENRKEYZE2TI,EMP00468,PLN6676,Maternity Leave,ML-PLAN-04,Paid,Monthly,2022-01-22,2025-01-21,EMP00022,2022-01-22,Pending,21,No,0.0
ENR4UAG53L9,EMP00469,PLN6862,Annual Leave,AL-PLAN-01,Unpaid,One-Time,NOT-A-DATE,2022-11-27,EMP00020,2022-12-27,Active,12,Yes,15.0
ENROOEUNVHR,EMP00469,PLN5839,Compensatory Off,CO-PLAN-06,Statutory,One-Time,NOT-A-DATE,2023-08-15,EMP00017,2023-09-14,Terminated,12,Yes,
ENRQT2AWILV,EMP00469,PLN8881,Maternity Leave,ML-PLAN-04,Paid,One-Time,NOT-A-DATE,2022-10-09,EMP00026,2022-11-08,Pending,21,Yes,15.0
ENRER6YVDO8,EMP00469,PLN8570,Sick Leave,SL-PLAN-02,Paid,Annual,NOT-A-DATE,2023-04-18,EMP00020,2023-05-18,Inactive,30,No,5.0
ENRB2O97KMC,EMP00470,PLN7274,Bereavement Leave,BL-PLAN-08,Statutory,Annual,2020-04-20,2023-04-20,EMP00024,2020-04-20,Active,15,Yes,10.0
ENRBZL13ULF,EMP00470,PLN1024,Annual Leave,AL-PLAN-01,Paid,Annual,2020-10-09,2022-10-09,EMP00050,2020-10-09,Pending,20,No,15.0
ENRTRAFJ4WV,EMP00470,PLN8755,Casual Leave,CL-PLAN-03,Unpaid,Monthly,2020-03-28,2022-03-28,EMP00037,2020-03-28,Active,18,No,10.0
ENRPYVJ1BUK,EMP00471,PLN6703,Compensatory Off,CO-PLAN-06,Statutory,One-Time,2020-11-08,2022-11-08,EMP00036,2020-11-08,Terminated,30,No,5.0
ENR4EJGFPQ9,EMP00471,PLN9796,Annual Leave,AL-PLAN-01,Paid,One-Time,2023-03-19,2026-03-18,EMP00010,2023-03-19,Pending,30,Yes,
ENRZ7TQHE7G,EMP00471,PLN2683,Maternity Leave,ML-PLAN-04,Statutory,Monthly,2022-12-16,2025-12-15,EMP00045,2022-12-16,Active,25,Yes,5.0
ENR8O1UNIIM,EMP00471,PLN1823,Bereavement Leave,BL-PLAN-08,Unpaid,One-Time,2021-08-21,2023-08-21,EMP00040,2021-08-21,Inactive,30,Yes,15.0
ENRHZ83BTX8,EMP00472,PLN3099,Annual Leave,AL-PLAN-01,Unpaid,Monthly,2021-11-26,2023-11-26,EMP00041,2021-11-26,Pending,30,Yes,
ENRZDKJPP88,EMP00472,PLN1246,Unpaid Leave,UL-PLAN-07,Unpaid,Monthly,2020-06-01,2021-06-01,EMP00032,2020-06-01,Pending,12,No,5.0
ENRK64XGV5Y,EMP00472,PLN2163,Sick Leave,SL-PLAN-02,Paid,One-Time,2020-08-10,2022-08-10,EMP00030,2020-08-10,Pending,12,No,10.0
ENR9I5UH9DT,EMP00472,PLN7847,Paternity Leave,PL-PLAN-05,Unpaid,Per-Incident,2021-08-01,2023-08-01,EMP00039,2021-08-01,Active,18,No,10.0
ENRJV4GV0U9,EMP00473,,Compensatory Off,CO-PLAN-06,Statutory,One-Time,2021-03-12,2022-03-12,EMP00044,2021-03-12,Terminated,25,Yes,
ENREMBT0U53,EMP00473,,Maternity Leave,ML-PLAN-04,Unpaid,One-Time,2022-04-20,2024-04-19,EMP00007,2022-04-20,Active,10,Yes,15.0
ENRXV49YZIF,EMP00473,,Bereavement Leave,BL-PLAN-08,Statutory,Monthly,2021-11-14,2024-11-13,EMP00009,2021-11-14,Active,12,Yes,
ENRZ4K5VV7G,EMP00474,PLN2710,Unpaid Leave,UL-PLAN-07,Unpaid,Monthly,2022-10-25,2024-10-24,EMP00021,2022-10-25,Pending,18,Yes,10.0
ENRDRKADIBZ,EMP00474,PLN1822,Annual Leave,AL-PLAN-01,Paid,Per-Incident,2022-03-07,2025-03-06,EMP00024,2022-03-07,Inactive,20,No,0.0
ENR0OV7B8GB,EMP00474,PLN3347,Casual Leave,CL-PLAN-03,Paid,Annual,2021-04-09,2022-04-09,EMP00027,2021-04-09,Terminated,10,Yes,0.0
ENR5ZP9NB9I,EMP00474,PLN2286,Compensatory Off,CO-PLAN-06,Statutory,Annual,2021-04-07,2024-04-06,EMP00049,2021-04-07,Terminated,25,Yes,
ENRXOPLHOJ0,EMP00475,PLN4763,Maternity Leave,ML-PLAN-04,Unpaid,Per-Incident,2022-02-26,2024-02-26,EMP00038,2022-02-26,Inactive,10,No,
ENR2PZRZJWG,EMP00475,PLN3944,Unpaid Leave,UL-PLAN-07,Unpaid,Annual,2021-03-29,2022-03-29,EMP00043,2021-03-29,Active,18,Yes,0.0
ENRXRUWPBD9,EMP00476,PLN9972,Maternity Leave,ML-PLAN-04,Paid,Annual,2021-05-19,2023-05-19,EMP00010,2021-05-19,Active,21,Yes,0.0
ENR2R71GH8J,EMP00476,PLN4672,Bereavement Leave,BL-PLAN-08,Paid,Annual,2022-07-09,2024-07-08,EMP00014,2022-07-09,Pending,15,Yes,10.0
ENRQWJ55M9P,EMP00476,PLN7244,Annual Leave,AL-PLAN-01,Unpaid,Annual,2021-07-28,2022-07-28,EMP00002,2021-07-28,Pending,18,Yes,15.0
ENRR2CEIFE3,EMP00477,PLN4566,Maternity Leave,ML-PLAN-04,Unpaid,Annual,2021-12-05,2023-12-05,EMP00009,2021-12-05,Pending,18,Yes,15.0
ENR1ISOLHBM,EMP00477,PLN8935,Bereavement Leave,BL-PLAN-08,Unpaid,Monthly,2021-09-14,2023-09-14,EMP00018,2021-09-14,Pending,30,No,
